STATE,COUNTY,STNAME,CONAME,POPDENSITY,POPESTIMATE2021
22,79,Louisiana,Rapides Parish,38.46738735,20356
22,81,Louisiana,Red River Parish,8.551783642,128654
22,83,Louisiana,Richland Parish,14.22468189,7564
22,85,Louisiana,Sabine Parish,10.73135837,19805
22,87,Louisiana,St. Bernard Parish,46.73374091,22135
22,89,Louisiana,St. Charles Parish,73.29353389,44258
22,91,Louisiana,St. Helena Parish,9.842380269,52282
22,93,Louisiana,St. James Parish,34.13874236,10912
22,95,Louisiana,St. John the Baptist Parish,78.26893586,19742
22,97,Louisiana,St. Landry Parish,34.87325247,42094
22,99,Louisiana,St. Martin Parish,28.15151992,82071
22,101,Louisiana,St. Mary Parish,35.95261205,51540
22,103,Louisiana,St. Tammany Parish,115.0206595,48232
22,105,Louisiana,Tangipahoa Parish,63.67638823,269388
22,107,Louisiana,Tensas Parish,2.988717991,135217
22,109,Louisiana,Terrebonne Parish,35.34650913,4043
22,111,Louisiana,Union Parish,9.894953492,108708
22,113,Louisiana,Vermilion Parish,19.70213394,21091
22,115,Louisiana,Vernon Parish,14.83067473,57204
22,117,Louisiana,Washington Parish,26.79066518,48027
22,119,Louisiana,Webster Parish,25.79577098,45133
22,121,Louisiana,West Baton Rouge Parish,51.89708458,36184
22,123,Louisiana,West Carroll Parish,12.00242233,27792
22,125,Louisiana,West Feliciana Parish,14.72060896,9594
22,127,Louisiana,Winn Parish,5.890165171,15494
23,1,Maine,Androscoggin County,88.65336766,13488
23,3,Maine,Aroostook County,3.951100932,111034
23,5,Maine,Cumberland County,134.4200117,66859
23,7,Maine,Franklin County,6.829858409,305231
23,9,Maine,Hancock County,13.26827489,29687
23,11,Maine,Kennebec County,54.09850381,56192
23,13,Maine,Knox County,42.11023048,124486
23,15,Maine,Lincoln County,28.8534917,41084
23,17,Maine,Oxford County,10.65676782,35828
23,19,Maine,Penobscot County,17.24666118,58629
23,21,Maine,Piscataquis County,1.646063948,152765
23,23,Maine,Sagadahoc County,53.63021744,17165
23,25,Maine,Somerset County,4.989161243,37071
23,27,Maine,Waldo County,20.84929659,50592
23,29,Maine,Washington County,4.775067856,39912
23,31,Maine,York County,79.1261164,31121
24,1,Maryland,Allegany County,65.82512308,214591
24,3,Maryland,Anne Arundel County,528.4397218,67729
24,5,Maryland,Baltimore County,534.0413784,590336
24,9,Maryland,Calvert County,164.9551742,849316
24,11,Maryland,Caroline County,39.7352873,93928
24,13,Maryland,Carroll County,144.4971047,33386
24,15,Maryland,Cecil County,114.3069038,173873
24,17,Maryland,Charles County,132.9772265,103905
24,19,Maryland,Dorchester County,23.03451107,168698
24,21,Maryland,Frederick County,145.2537914,32489
24,23,Maryland,Garrett County,17.47424746,279835
24,25,Maryland,Harford County,221.7271443,28702
24,27,Maryland,Howard County,485.1603249,262977
24,29,Maryland,Kent County,27.3066914,334529
24,31,Maryland,Montgomery County,814.4747962,19270
24,33,Maryland,Prince George's County,724.9258165,1054827
24,35,Maryland,Queen Anne's County,51.26963696,955306
24,37,Maryland,St. Mary's County,120.0551638,50798
24,39,Maryland,Somerset County,31.07787965,114468
24,41,Maryland,Talbot County,53.49765439,24584
24,43,Maryland,Washington County,126.3575575,37626
24,45,Maryland,Wicomico County,105.3600627,154937
24,47,Maryland,Worcester County,42.51432218,103980
24,510,Maryland,Baltimore city,2932.040761,53132
25,1,Massachusetts,Barnstable County,209.2848818,576498
25,3,Massachusetts,Berkshire County,53.04016386,232411
25,5,Massachusetts,Bristol County,390.1505028,128657
25,7,Massachusetts,Dukes County,64.7697872,580164
25,9,Massachusetts,Essex County,612.3264362,21097
25,11,Massachusetts,Franklin County,39.1694219,807074
25,13,Massachusetts,Hampden County,293.5650603,71015
25,15,Massachusetts,Hampshire County,118.019676,462718
25,17,Massachusetts,Middlesex County,753.0895333,161572
25,19,Massachusetts,Nantucket County,92.90351158,1614742
25,21,Massachusetts,Norfolk County,680.6297135,14491
25,23,Massachusetts,Plymouth County,300.0827076,724505
25,25,Massachusetts,Suffolk County,5248.519833,533003
25,27,Massachusetts,Worcester County,210.1639701,771245
26,1,Michigan,Alcona County,5.931269853,862029
26,3,Michigan,Alger County,3.879446925,10235
26,5,Michigan,Allegan County,53.92102964,8821
26,7,Michigan,Alpena County,19.31776341,120950
26,9,Michigan,Antrim County,18.81251469,28893
26,11,Michigan,Arenac County,16.12227532,23813
26,13,Michigan,Baraga County,3.655915256,14975
26,15,Michigan,Barry County,41.92435909,8215
26,17,Michigan,Bay County,91.48441331,62992
26,19,Michigan,Benzie County,21.197698,102985
26,21,Michigan,Berrien County,105.2725308,18223
26,23,Michigan,Branch County,33.22953627,153101
26,25,Michigan,Calhoun County,73.51472524,44985
26,27,Michigan,Cass County,40.53988578,133819
26,29,Michigan,Charlevoix County,24.31537847,51483
26,31,Michigan,Cheboygan County,13.74212731,26086
26,33,Michigan,Chippewa County,9.372935438,25752
26,35,Michigan,Clare County,20.94547115,36816
26,37,Michigan,Clinton County,53.09820863,31065
26,39,Michigan,Crawford County,9.601162039,79426
26,41,Michigan,Delta County,11.93153821,13204
26,43,Michigan,Dickinson County,12.97412949,36826
26,45,Michigan,Eaton County,73.26986942,25787
26,47,Michigan,Emmet County,27.28536454,108944
26,49,Michigan,Genesee County,248.1385245,34225
26,51,Michigan,Gladwin County,19.45875815,404208
26,53,Michigan,Gogebic County,5.399860881,25485
26,55,Michigan,Grand Traverse County,76.28762679,14361
26,57,Michigan,Gratiot County,27.89690217,95860
26,59,Michigan,Hillsdale County,29.58287449,41544
26,61,Michigan,Houghton County,13.91206727,45546
26,63,Michigan,Huron County,14.56719108,37313
26,65,Michigan,Ingham County,201.0352465,31252
26,67,Michigan,Ionia County,43.37072155,284034
26,69,Michigan,Iosco County,17.75237723,67197
26,71,Michigan,Iron County,3.712682017,25369
26,73,Michigan,Isabella County,47.7151145,11635
26,75,Michigan,Jackson County,87.41753194,64813
26,77,Michigan,Kalamazoo County,179.6764763,160050
26,79,Michigan,Kalkaska County,12.04569854,261108
26,81,Michigan,Kent County,292.8105753,17979
26,83,Michigan,Keweenaw County,1.522643144,658046
26,85,Michigan,Lake County,8.001922192,2107
26,87,Michigan,Lapeer County,52.83187468,12308
26,89,Michigan,Leelanau County,24.06356429,88513
26,91,Michigan,Lenawee County,50.7194931,22623
26,93,Michigan,Livingston County,128.7462614,98956
26,95,Michigan,Luce County,2.732980156,195014
26,97,Michigan,Mackinac County,4.087103862,5309
26,99,Michigan,Macomb County,699.8635883,10906
26,101,Michigan,Manistee County,17.40261535,876792
26,103,Michigan,Marquette County,14.28674789,25350
26,105,Michigan,Mason County,22.53091769,66103
26,107,Michigan,Mecosta County,30.0915382,29383
26,109,Michigan,Menominee County,8.592286346,40031
26,111,Michigan,Midland County,62.36493775,23299
26,113,Michigan,Missaukee County,10.25845311,83457
26,115,Michigan,Monroe County,105.2143241,15130
26,117,Michigan,Montcalm County,34.60108249,155274
26,119,Michigan,Montmorency County,6.540803771,67220
26,121,Michigan,Muskegon County,132.5934611,9297
26,123,Michigan,Newaygo County,22.15734823,176511
26,125,Michigan,Oakland County,556.7798567,50296
26,127,Michigan,Oceana County,18.95519222,1270017
26,129,Michigan,Ogemaw County,14.33948507,26815
26,131,Michigan,Ontonagon County,1.757663769,20726
26,133,Michigan,Osceola County,15.83991701,5868
26,135,Michigan,Oscoda County,5.649489754,23105
26,137,Michigan,Otsego County,18.2897872,8311
26,139,Michigan,Ottawa County,194.610162,25289
26,141,Michigan,Presque Isle County,7.500864573,299157
26,143,Michigan,Roscommon County,17.73229412,13093
26,145,Michigan,Saginaw County,92.98590075,23633
26,147,Michigan,St. Clair County,85.4121096,189591
26,149,Michigan,St. Joseph County,46.96898707,160053
26,151,Michigan,Sanilac County,16.59656849,60758
26,153,Michigan,Schoolcraft County,2.658521495,40506
26,155,Michigan,Shiawassee County,49.80663028,8030
26,157,Michigan,Tuscola County,25.55592587,67877
26,159,Michigan,Van Buren County,47.81657698,52917
26,161,Michigan,Washtenaw County,200.1470343,75658
26,163,Michigan,Wayne County,1111.243974,369390
26,165,Michigan,Wexford County,22.629962,1774816
27,1,Minnesota,Aitkin County,3.355774681,33901
27,3,Minnesota,Anoka County,317.8925949,15887
27,5,Minnesota,Becker County,9.915577814,367018
27,7,Minnesota,Beltrami County,7.108971232,35219
27,9,Minnesota,Benton County,37.61666773,46380
27,11,Minnesota,Big Stone County,3.87977138,41459
27,13,Minnesota,Blue Earth County,34.24424159,5145
27,15,Minnesota,Brown County,15.92903909,69280
27,17,Minnesota,Carlton County,15.93174014,25819
27,19,Minnesota,Carver County,109.4606279,36409
27,21,Minnesota,Cass County,5.543212648,108626
27,23,Minnesota,Chippewa County,7.979724605,30639
27,25,Minnesota,Chisago County,50.92789964,12357
27,27,Minnesota,Clay County,23.19904548,57469
27,29,Minnesota,Clearwater County,3.4066548,65574
27,31,Minnesota,Cook County,1.411880747,8576
27,33,Minnesota,Cottonwood County,6.860833752,5617
27,35,Minnesota,Crow Wing County,24.69495301,11569
27,37,Minnesota,Dakota County,287.0862611,67270
27,39,Minnesota,Dodge County,18.09049033,442038
27,41,Minnesota,Douglas County,22.55843074,20935
27,43,Minnesota,Faribault County,7.530445672,39238
27,45,Minnesota,Fillmore County,9.363680281,13909
27,47,Minnesota,Freeborn County,16.66426612,21271
27,49,Minnesota,Goodhue County,23.57660276,30749
27,51,Minnesota,Grant County,4.185268289,47968
27,53,Minnesota,Hennepin County,861.2850078,6153
27,55,Minnesota,Houston County,13.05300211,1267416
27,57,Minnesota,Hubbard County,8.698506431,18778
27,59,Minnesota,Isanti County,34.53384188,21715
27,61,Minnesota,Itasca County,6.543269942,41906
27,63,Minnesota,Jackson County,5.518239361,45070
27,65,Minnesota,Kanabec County,11.84603911,9990
27,67,Minnesota,Kandiyohi County,20.65528477,16159
27,69,Minnesota,Kittson County,1.523938398,43767
27,71,Minnesota,Koochiching County,1.572662334,4146
27,73,Minnesota,Lac qui Parle County,3.418299557,11941
27,75,Minnesota,Lake County,1.934660717,6684
27,77,Minnesota,Lake of the Woods County,1.133137767,10986
27,79,Minnesota,Le Sueur County,24.08072321,3823
27,81,Minnesota,Lincoln County,4.104994209,28841
27,83,Minnesota,Lyon County,13.96464829,5567
27,85,Minnesota,McLeod County,28.14346915,25231
27,87,Minnesota,Mahnomen County,3.810728538,36735
27,89,Minnesota,Marshall County,2.042900712,5414
27,91,Minnesota,Martin County,10.82101817,8988
27,93,Minnesota,Meeker County,14.65436517,19915
27,95,Minnesota,Mille Lacs County,17.35546372,23376
27,97,Minnesota,Morrison County,11.30721277,26867
27,99,Minnesota,Mower County,21.49557969,33992
27,101,Minnesota,Murray County,4.576826326,40158
27,103,Minnesota,Nicollet County,29.07368911,8144
27,105,Minnesota,Nobles County,11.79157554,34332
27,107,Minnesota,Norman County,2.901554031,21991
27,109,Minnesota,Olmsted County,90.43287249,6416
27,111,Minnesota,Otter Tail County,11.35525316,163436
27,113,Minnesota,Pennington County,8.882049316,60046
27,115,Minnesota,Pine County,7.969148816,13780
27,117,Minnesota,Pipestone County,7.625646039,29302
27,119,Minnesota,Polk County,6.188180671,9313
27,121,Minnesota,Pope County,6.331688418,30757
27,123,Minnesota,Ramsey County,1373.486689,11403
27,125,Minnesota,Red Lake County,3.578797267,543257
27,127,Minnesota,Redwood County,6.737440087,3933
27,129,Minnesota,Renville County,5.782590878,15366
27,131,Minnesota,Rice County,51.21026588,14608
27,133,Minnesota,Rock County,7.533047083,67262
27,135,Minnesota,Roseau County,3.571336243,9680
27,137,Minnesota,St. Louis County,12.36461145,15258
27,139,Minnesota,Scott County,155.3858522,199182
27,141,Minnesota,Sherburne County,83.15061917,153268
27,143,Minnesota,Sibley County,9.777886502,99074
27,145,Minnesota,Stearns County,45.09063611,14917
27,147,Minnesota,Steele County,32.95902354,158947
27,149,Minnesota,Stevens County,6.702543102,37349
27,151,Minnesota,Swift County,4.896789923,9700
27,153,Minnesota,Todd County,9.985919718,9749
27,155,Minnesota,Traverse County,2.245140892,25237
27,157,Minnesota,Wabasha County,15.87359205,3286
27,159,Minnesota,Wadena County,9.824684807,21509
27,161,Minnesota,Waseca County,17.15359088,14177
27,163,Minnesota,Washington County,254.4333331,19000
27,165,Minnesota,Watonwan County,9.740561887,272256
27,167,Minnesota,Wilkin County,3.261048572,11135
27,169,Minnesota,Winona County,31.35532941,6395
27,171,Minnesota,Wright County,77.52473687,49630
27,173,Minnesota,Yellow Medicine County,5.019167855,144845
28,1,Mississippi,Adams County,26.34483607,9411
28,3,Mississippi,Alcorn County,35.88420614,28742
28,5,Mississippi,Amite County,6.593508175,34349
28,7,Mississippi,Attala County,9.761341766,12637
28,9,Mississippi,Benton County,7.836628889,17742
28,11,Mississippi,Bolivar County,14.35428471,7646
28,13,Mississippi,Calhoun County,9.591117351,30308
28,15,Mississippi,Carroll County,6.224560229,13018
28,17,Mississippi,Chickasaw County,13.29553467,9879
28,19,Mississippi,Choctaw County,7.682417421,17011
28,21,Mississippi,Claiborne County,7.224334492,8106
28,23,Mississippi,Clarke County,8.892475729,8908
28,25,Mississippi,Clay County,18.65044155,15421
28,27,Mississippi,Coahoma County,16.6338302,18535
28,29,Mississippi,Copiah County,14.26663426,20810
28,31,Mississippi,Covington County,17.81234204,27995
28,33,Mississippi,DeSoto County,142.7718716,18279
28,35,Mississippi,Forrest County,62.56364293,188633
28,37,Mississippi,Franklin County,5.310617435,77875
28,39,Mississippi,George County,19.12378631,7676
28,41,Mississippi,Greene County,7.42912219,24762
28,43,Mississippi,Grenada County,19.46233744,13630
28,45,Mississippi,Hancock County,38.0046386,21365
28,47,Mississippi,Harrison County,136.3818479,46055
28,49,Mississippi,Hinds County,107.3264588,209396
28,51,Mississippi,Holmes County,9.222988945,222679
28,53,Mississippi,Humphreys County,7.877689387,16496
28,55,Mississippi,Issaquena County,1.241373363,7551
28,57,Mississippi,Itawamba County,17.01531858,1280
28,59,Mississippi,Jackson County,75.86074194,23838
28,61,Mississippi,Jasper County,9.437315628,143987
28,63,Mississippi,Jefferson County,5.45513727,16291
28,65,Mississippi,Jefferson Davis County,10.86616101,7205
28,67,Mississippi,Jones County,38.03942488,11134
28,69,Mississippi,Kemper County,5.093219192,66744
28,71,Mississippi,Lafayette County,32.67504104,8829
28,73,Mississippi,Lamar County,47.59319855,56884
28,75,Mississippi,Lauderdale County,42.42785064,65353
28,77,Mississippi,Lawrence County,11.32278836,72088
28,79,Mississippi,Leake County,15.14873331,11812
28,81,Mississippi,Lee County,72.86541382,21196
28,83,Mississippi,Leflore County,19.37028134,82883
28,85,Mississippi,Lincoln County,22.6813684,27557
28,87,Mississippi,Lowndes County,45.4032083,34943
28,89,Mississippi,Madison County,55.92727918,58150
28,91,Mississippi,Marion County,17.94030858,109813
28,93,Mississippi,Marshall County,19.56630999,24378
28,95,Mississippi,Monroe County,18.08666701,33725
28,97,Mississippi,Montgomery County,9.67483601,33883
28,99,Mississippi,Neshoba County,19.89379786,9729
28,101,Mississippi,Newton County,14.38157924,28993
28,103,Mississippi,Noxubee County,6.014045636,21056
28,105,Mississippi,Oktibbeha County,41.69167639,10123
28,107,Mississippi,Panola County,19.2962311,51842
28,109,Mississippi,Pearl River County,26.24515785,32851
28,111,Mississippi,Perry County,7.175499358,56503
28,113,Mississippi,Pike County,37.51072001,11571
28,115,Mississippi,Pontotoc County,24.29022523,39973
28,117,Mississippi,Prentiss County,23.5949236,31445
28,119,Mississippi,Quitman County,7.02780924,24996
28,121,Mississippi,Rankin County,75.29564324,5935
28,123,Mississippi,Scott County,18.00808841,158096
28,125,Mississippi,Sharkey County,4.03434357,27598
28,127,Mississippi,Simpson County,17.7419576,3663
28,129,Mississippi,Smith County,9.747403215,25750
28,131,Mississippi,Stone County,15.92563533,14191
28,133,Mississippi,Sunflower County,14.68138043,18644
28,135,Mississippi,Tallahatchie County,8.59369213,25402
28,137,Mississippi,Tate County,27.17935372,12366
28,139,Mississippi,Tippah County,18.54515252,28234
28,141,Mississippi,Tishomingo County,17.72437119,21635
28,143,Mississippi,Tunica County,8.636126794,18750
28,145,Mississippi,Union County,26.34292915,9696
28,147,Mississippi,Walthall County,13.95663243,27953
28,149,Mississippi,Warren County,30.88399826,13836
28,151,Mississippi,Washington County,25.08498098,43579
28,153,Mississippi,Wayne County,9.725940258,43687
28,155,Mississippi,Webster County,9.014770636,19709
28,157,Mississippi,Wilkinson County,5.118752942,9983
28,159,Mississippi,Winston County,11.67237598,8315
28,161,Mississippi,Yalobusha County,10.26601327,17596
28,163,Mississippi,Yazoo County,11.71024944,12415
29,1,Missouri,Adair County,17.23537089,26373
29,3,Missouri,Andrew County,15.5313136,25185
29,5,Missouri,Atchison County,3.717911062,18002
29,7,Missouri,Audrain County,14.35392985,5234
29,9,Missouri,Barry County,17.60854903,24982
29,11,Missouri,Barton County,7.728171676,34712
29,13,Missouri,Bates County,7.555966482,11658
29,15,Missouri,Benton County,10.41371619,16105
29,17,Missouri,Bollinger County,7.673882055,19908
29,19,Missouri,Boone County,99.41363667,10556
29,21,Missouri,Buchanan County,84.24475137,185840
29,23,Missouri,Butler County,23.75128649,83853
29,25,Missouri,Caldwell County,8.193956256,42101
29,27,Missouri,Callaway County,20.74470794,8897
29,29,Missouri,Camden County,26.54100904,44638
29,31,Missouri,Cape Girardeau County,52.27181693,43436
29,33,Missouri,Carroll County,4.915339508,82113
29,35,Missouri,Carter County,4.715945821,8376
29,37,Missouri,Cass County,56.90980617,5320
29,39,Missouri,Cedar County,11.34180243,109638
29,41,Missouri,Chariton County,3.878610694,14496
29,43,Missouri,Christian County,57.83181595,7356
29,45,Missouri,Clark County,5.203054047,91499
29,47,Missouri,Clay County,232.2097386,6736
29,49,Missouri,Clinton County,18.86931837,255518
29,51,Missouri,Cole County,75.67995645,21287
29,53,Missouri,Cooper County,12.04755146,77205
29,55,Missouri,Crawford County,12.62606615,17115
29,57,Missouri,Dade County,5.980517182,22807
29,59,Missouri,Dallas County,11.77610429,7599
29,61,Missouri,Daviess County,5.690563996,17341
29,63,Missouri,DeKalb County,11.51275537,8399
29,65,Missouri,Dent County,7.952232527,11098
29,67,Missouri,Douglas County,6.346587852,14432
29,69,Missouri,Dunklin County,21.71187675,11732
29,71,Missouri,Franklin County,43.00662407,27717
29,73,Missouri,Gasconade County,10.9699606,105231
29,75,Missouri,Gentry County,5.236582122,14791
29,77,Missouri,Greene County,164.9031583,6173
29,79,Missouri,Grundy County,8.904548618,300865
29,81,Missouri,Harrison County,4.57112958,9720
29,83,Missouri,Henry County,12.05766505,8164
29,85,Missouri,Hickory County,9.069544684,22206
29,87,Missouri,Holt County,3.718385395,8607
29,89,Missouri,Howard County,8.419006275,4226
29,91,Missouri,Howell County,16.6982967,10168
29,93,Missouri,Iron County,7.171734272,39975
29,95,Missouri,Jackson County,441.9796225,9408
29,97,Missouri,Jasper County,72.10268318,716862
29,99,Missouri,Jefferson County,131.327441,123155
29,101,Missouri,Johnson County,24.99754762,227771
29,103,Missouri,Knox County,3.026712691,54150
29,105,Missouri,Laclede County,17.92770478,3808
29,107,Missouri,Lafayette County,20.02231721,36133
29,109,Missouri,Lawrence County,24.06788678,32817
29,111,Missouri,Lewis County,7.6655937,38321
29,113,Missouri,Lincoln County,34.2392392,10000
29,115,Missouri,Linn County,7.643167885,61586
29,117,Missouri,Livingston County,10.9353774,11843
29,119,Missouri,McDonald County,16.33712376,14755
29,121,Missouri,Macon County,7.350907175,23383
29,123,Missouri,Madison County,9.531744995,15183
29,125,Missouri,Maries County,6.509058175,12652
29,127,Missouri,Marion County,25.33705272,8406
29,129,Missouri,Mercer County,3.117163151,28518
29,131,Missouri,Miller County,16.32035586,3488
29,133,Missouri,Mississippi County,12.89686587,24909
29,135,Missouri,Moniteau County,14.84578973,12538
29,137,Missouri,Monroe County,5.159116544,15484
29,139,Missouri,Montgomery County,8.331136413,8712
29,141,Missouri,Morgan County,13.00961905,11415
29,143,Missouri,New Madrid County,10.19012491,21379
29,145,Missouri,Newton County,35.96925233,16035
29,147,Missouri,Nodaway County,9.926797763,59386
29,149,Missouri,Oregon County,5.23034364,21160
29,151,Missouri,Osage County,8.668811026,8631
29,153,Missouri,Ozark County,4.786813376,13379
29,155,Missouri,Pemiscot County,13.34854591,8782
29,157,Missouri,Perry County,15.58391918,15236
29,159,Missouri,Pettis County,23.97969004,18922
29,161,Missouri,Phelps County,25.74230576,43188
29,163,Missouri,Pike County,10.64771721,44937
29,165,Missouri,Platte County,90.89432517,17761
29,167,Missouri,Polk County,19.16699993,108569
29,169,Missouri,Pulaski County,37.11399762,32043
29,171,Missouri,Putnam County,3.593702353,53816
29,173,Missouri,Ralls County,8.397114239,4712
29,175,Missouri,Randolph County,19.952522,10361
29,177,Missouri,Ray County,15.49338692,24760
29,179,Missouri,Reynolds County,3.015836521,23008
29,181,Missouri,Ripley County,8.398043917,6087
29,183,Missouri,St. Charles County,268.6522511,10617
29,185,Missouri,St. Clair County,5.36725552,409981
29,186,Missouri,Ste. Genevieve County,13.8234786,9376
29,187,Missouri,St. Francois County,56.68575765,18588
29,189,Missouri,St. Louis County,759.9012477,67541
29,195,Missouri,Saline County,11.80651013,997187
29,197,Missouri,Schuyler County,5.656372927,23289
29,199,Missouri,Scotland County,4.332410851,4025
29,201,Missouri,Scott County,35.6039403,4693
29,203,Missouri,Shannon County,3.171679413,37840
29,205,Missouri,Shelby County,4.672262407,7106
29,207,Missouri,Stoddard County,13.84160574,5976
29,209,Missouri,Stone County,26.2325202,28479
29,211,Missouri,Sullivan County,3.764006173,31548
29,213,Missouri,Taney County,33.41085262,5934
29,215,Missouri,Texas County,8.419195202,56387
29,217,Missouri,Vernon County,9.667138206,24987
29,219,Missouri,Warren County,30.54539784,19595
29,221,Missouri,Washington County,12.66790806,36518
29,223,Missouri,Wayne County,6.768118295,23502
29,225,Missouri,Webster County,24.81348099,10914
29,227,Missouri,Worth County,2.954102851,39735
29,229,Missouri,Wright County,10.35972684,1983
29,510,Missouri,St. Louis city,1946.488522,18610
30,1,Montana,Beaverhead County,0.654314038,293310
30,3,Montana,Big Horn County,1.033353047,9524
30,5,Montana,Blaine County,0.614439103,12957
30,7,Montana,Broadwater County,1.8891289,6980
30,9,Montana,Carbon County,1.988486632,7288
30,11,Montana,Carter County,0.152338308,10847
30,13,Montana,Cascade County,11.6976558,1428
30,15,Montana,Chouteau County,0.562649284,84511
30,17,Montana,Custer County,1.208830904,5916
30,19,Montana,Daniels County,0.474634872,11916
30,21,Montana,Dawson County,1.496116434,1686
30,23,Montana,Deer Lodge County,4.769393728,8904
30,25,Montana,Fallon County,0.676164257,9491
30,27,Montana,Fergus County,1.003042044,3017
30,29,Montana,Flathead County,7.444166724,11617
30,31,Montana,Gallatin County,15.52240319,108454
30,33,Montana,Garfield County,0.094202281,122713
30,35,Montana,Glacier County,1.766046266,1209
30,37,Montana,Golden Valley County,0.238021614,13785
30,39,Montana,Granite County,0.730775675,831
30,41,Montana,Hill County,2.189293274,3344
30,43,Montana,Jefferson County,2.744652136,16179
30,45,Montana,Judith Basin County,0.402893841,12470
30,47,Montana,Lake County,7.712890069,2044
30,49,Montana,Lewis and Clark County,7.488642018,32033
30,51,Montana,Liberty County,0.615610724,72223
30,53,Montana,Lincoln County,2.068965945,1946
30,55,Montana,McCone County,0.238188064,20525
30,57,Montana,Madison County,0.884294427,1718
30,59,Montana,Meagher County,0.317680164,8917
30,61,Montana,Mineral County,1.333101286,1964
30,63,Montana,Missoula County,17.27000868,4860
30,65,Montana,Musselshell County,0.993063277,119533
30,67,Montana,Park County,2.238245101,4896
30,69,Montana,Petroleum County,0.100745144,17473
30,71,Montana,Phillips County,0.309754319,519
30,73,Montana,Pondera County,1.43644547,4192
30,75,Montana,Powder River County,0.189527657,5994
30,77,Montana,Powell County,1.138864613,1702
30,79,Montana,Prairie County,0.298369405,6999
30,81,Montana,Ravalli County,6.766403778,1091
30,83,Montana,Richland County,2.104315038,45959
30,85,Montana,Roosevelt County,1.841367561,11283
30,87,Montana,Rosebud County,0.713128729,10821
30,89,Montana,Sanders County,1.611462735,8124
30,91,Montana,Sheridan County,0.823443132,12959
30,93,Montana,Silver Bow County,18.72154978,3527
30,95,Montana,Stillwater County,2.022111715,35411
30,97,Montana,Sweet Grass County,0.760133429,9044
30,99,Montana,Teton County,1.033411611,3723
30,101,Montana,Toole County,1.00325234,6269
30,103,Montana,Treasure County,0.306812412,5011
30,105,Montana,Valley County,0.590349696,768
30,107,Montana,Wheatland County,0.583300336,7537
30,109,Montana,Wibaux County,0.510539111,2059
30,111,Montana,Yellowstone County,23.13797825,934
31,1,Nebraska,Adams County,21.6489608,167146
31,3,Nebraska,Antelope County,2.869970753,31027
31,5,Nebraska,Arthur County,0.225609394,6279
31,7,Nebraska,Banner County,0.360122313,439
31,9,Nebraska,Blaine County,0.260774045,692
31,11,Nebraska,Boone County,2.987909948,461
31,13,Nebraska,Box Butte County,3.981695167,5386
31,15,Nebraska,Boyd County,1.460214964,10604
31,17,Nebraska,Brown County,0.944584305,1789
31,19,Nebraska,Buffalo County,19.55194317,2908
31,21,Nebraska,Burt County,5.127233038,50339
31,23,Nebraska,Butler County,5.325150983,6709
31,25,Nebraska,Cass County,17.80487703,8444
31,27,Nebraska,Cedar County,4.445499238,27017
31,29,Nebraska,Chase County,1.611891253,8330
31,31,Nebraska,Cherry County,0.375076078,3826
31,33,Nebraska,Cheyenne County,3.179738737,5458
31,35,Nebraska,Clay County,4.204495806,9529
31,37,Nebraska,Colfax County,10.09229052,6078
31,39,Nebraska,Cuming County,6.084652306,10498
31,41,Nebraska,Custer County,1.623503835,8984
31,43,Nebraska,Dakota County,29.68487481,10460
31,45,Nebraska,Dawes County,2.459581421,21241
31,47,Nebraska,Dawson County,9.072036211,8148
31,49,Nebraska,Deuel County,1.662557131,23898
31,51,Nebraska,Dixon County,4.659724922,1865
31,53,Nebraska,Dodge County,26.77064844,5545
31,55,Nebraska,Douglas County,656.4846395,37103
31,57,Nebraska,Dundy County,0.849301948,585008
31,59,Nebraska,Fillmore County,3.740430537,1635
31,61,Nebraska,Franklin County,2.015615508,5546
31,63,Nebraska,Frontier County,1.033560721,2903
31,65,Nebraska,Furnas County,2.569606067,2555
31,67,Nebraska,Gage County,9.792428628,4604
31,69,Nebraska,Garden County,0.421092294,21616
31,71,Nebraska,Garfield County,1.339384095,1847
31,73,Nebraska,Gosper County,1.698105872,1839
31,75,Nebraska,Grant County,0.356844403,1824
31,77,Nebraska,Greeley County,1.633007952,579
31,79,Nebraska,Hall County,43.34746351,2169
31,81,Nebraska,Hamilton County,6.539323541,61979
31,83,Nebraska,Harlan County,2.398373809,9386
31,85,Nebraska,Hayes County,0.510607004,3091
31,87,Nebraska,Hitchcock County,1.546165195,843
31,89,Nebraska,Holt County,1.639703994,2586
31,91,Nebraska,Hooker County,0.369954722,10049
31,93,Nebraska,Howard County,4.343614272,734
31,95,Nebraska,Jefferson County,4.86749085,6531
31,97,Nebraska,Johnson County,5.33560115,7176
31,99,Nebraska,Kearney County,4.900290674,5316
31,101,Nebraska,Keith County,2.945592319,6674
31,103,Nebraska,Keya Paha County,0.395553506,8279
31,105,Nebraska,Kimball County,1.487464399,787
31,107,Nebraska,Knox County,2.946855855,3412
31,109,Nebraska,Lancaster County,142.9473945,8401
31,111,Nebraska,Lincoln County,5.335433147,324514
31,113,Nebraska,Logan County,0.599457131,34133
31,115,Nebraska,Loup County,0.400818445,687
31,117,Nebraska,McPherson County,0.204069379,604
31,119,Nebraska,Madison County,23.71004316,379
31,121,Nebraska,Merrick County,6.200975825,35337
31,123,Nebraska,Morrill County,1.312734764,7665
31,125,Nebraska,Nance County,3.10711532,4574
31,127,Nebraska,Nemaha County,6.638229442,3390
