Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Station Phone,Status Code,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Open Date,EV Connector Types,Facility Type
ELEC,Lanier Crossing,655 Atlanta Hwy,,Cumming,GA,30040,877-455-3833,E,Public,24 hours daily,,,,6,34.188053,-84.143857,23/01/2023,228783,2023-01-23 22:56:37 UTC,24/03/2022,CHADEMO J1772COMBO,
ELEC,Kroger Ripplewater Village,1160 Moreland Ave SE,,Atlanta,GA,30316,877-455-3833,E,Public,24 hours daily,,,,4,33.722702,-84.349197,23/01/2023,228793,2023-01-23 22:56:38 UTC,15/06/2022,CHADEMO J1772COMBO,
ELEC,Stone Mountain Square,5370 Stone Mountain Hwy,,Stone Mountain,GA,30087,877-455-3833,E,Public,24 hours daily,,,,8,33.8212179,-84.1158831,23/01/2023,228801,2023-01-23 22:56:39 UTC,17/03/2022,CHADEMO J1772COMBO,
ELEC,Ridgewood Shopping Center,3540 Wade Ave,,Raleigh,NC,27607,877-455-3833,E,Public,24 hours daily,,,,6,35.8017173,-78.6841435,23/01/2023,228802,2023-01-23 22:56:39 UTC,04/04/2022,CHADEMO J1772COMBO,
ELEC,Locust Street Parking Garage,540 Locust St SW,,Knoxville,TN,37902,311,E,Public - Credit card at all times,24 hours daily,CREDIT Debit,,4,0,35.963478,-83.920639,10/11/2022,228899,2022-11-10 16:40:31 UTC,02/08/2022,J1772,PAY_GARAGE
ELEC,Two North Falls,2605 Water Ridge Parkway,,Charlotte,NC,28217,800-663-5633,T,TEMPORARILY UNAVAILABLE (Public),,,,2,0,35.185435,-80.92441,21/12/2022,228917,2022-12-21 23:00:34 UTC,18/07/2016,J1772,
ELEC,1 North Falls,2525 Water Ridge Parkway,,Charlotte,NC,28217,800-663-5633,T,TEMPORARILY UNAVAILABLE (Public),,,,2,0,35.184841,-80.923495,21/12/2022,228918,2022-12-21 22:59:14 UTC,18/04/2019,J1772,
ELEC,ONE22ONE ONE22ONE #2,1221 Broadway,,Nashville,TN,37203,888-758-4389,E,Public,24 hours daily,,,2,0,36.156073,-86.788263,12/01/2023,228937,2023-01-12 00:09:36 UTC,23/09/2022,J1772,
ELEC,Food Lion - Tuckaseegee,4709 Tuckaseegee Rd,,Charlotte,NC,28208,877-455-3833,E,Public,24 hours daily,,,,6,35.2459937,-80.9039224,23/01/2023,229217,2023-01-23 22:56:38 UTC,24/09/2022,CHADEMO J1772COMBO,
ELEC,Dalton Agency,"926 Main Street
Suite A",,Nashville,TN,37206,800-663-5633,E,Public,,,,1,0,36.176454,-86.754779,21/12/2022,229254,2022-12-21 22:59:56 UTC,08/09/2017,J1772,
ELEC,CHASTAIN CHASTAIN EV 1,225 Franklin Rd,,Atlanta,GA,30342,888-758-4389,E,Public,24 hours daily,,,2,0,33.885666,-84.38045,12/01/2023,229280,2023-01-12 00:11:13 UTC,27/09/2022,J1772,
ELEC,CHASTAIN CHASTAIN EV 3,225 Franklin Rd,,Atlanta,GA,30342,888-758-4389,E,Public,24 hours daily,,,2,0,33.885647,-84.380455,12/01/2023,229281,2023-01-12 00:11:16 UTC,27/09/2022,J1772,
ELEC,SWC STATION 3&4 RTP 7,Advantage Way,,Morrisville,NC,27560,888-758-4389,E,Public,24 hours daily,,,2,0,35.650384,-78.699845,12/01/2023,229283,2023-01-12 00:11:18 UTC,27/09/2022,J1772,
ELEC,Kroger,2301 College Station Blvd,,Athens,GA,30605,888-264-2208,E,Public,6am-12am daily,,,2,0,33.9216354,-83.34319608,11/10/2022,229350,2022-12-30 17:58:11 UTC,27/07/2022,J1772,GROCERY
ELEC,Peachtree Hill,3455 Peachtree Industrial Blvd,,Duluth,GA,30096,888-264-2208,E,Public,6am-12am daily,,,2,0,34.00532011,-84.17289272,11/10/2022,229355,2022-12-30 17:58:11 UTC,24/08/2022,J1772,PARK
ELEC,Grassland Crossing,5665 Atlanta Hwy,,Alpharetta,GA,30004,888-264-2208,E,Public,6am-12am daily,,,2,0,34.1455809,-84.25075727,11/10/2022,229363,2022-12-30 17:58:11 UTC,28/04/2022,J1772,SHOPPING_CENTER
ELEC,COBB EMC OFFICE DC-BLDG4000,1000 Emc Pkwy NE,,Marietta,GA,30060,888-758-4389,E,Public,24 hours daily,,,,1,33.978808,-84.554405,12/01/2023,229416,2023-01-12 00:06:34 UTC,28/09/2022,CHADEMO J1772COMBO,
ELEC,CROWN VOLVO CROWN VOLVO,3607 W Wendover Ave,,Greensboro,NC,27407,888-758-4389,E,Public,24 hours daily,,,2,0,36.059387,-79.868225,12/01/2023,229428,2023-01-12 00:10:16 UTC,28/09/2022,J1772,
ELEC,Modern Ford of Boone,300 New Market Blvd,,Boone,NC,28607,888-998-2546,E,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,0,36.220611,-81.663883,23/01/2023,229472,2023-01-23 22:59:24 UTC,28/09/2022,J1772,
ELEC,METRO NASHVILLE 1,610 Murfreesboro Pike,,Nashville,TN,37210,888-758-4389,E,Public,24 hours daily,,,2,0,36.142222,-86.739494,12/01/2023,229478,2023-01-12 23:11:56 UTC,29/09/2022,J1772,
ELEC,DILLON STATION EASTERN 4TH LVL,4200 Six Forks Rd,,Raleigh,NC,27609,888-758-4389,E,Public,24 hours daily,,,2,0,35.836024,-78.639451,12/01/2023,229479,2023-01-12 00:06:49 UTC,29/09/2022,J1772,
ELEC,Hampton Inn,50 W Main St,,Blue Ridge,GA,30513,833-692-6787,E,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,4,0,34.868286,-84.323178,11/10/2022,229591,2022-10-11 18:56:12 UTC,15/09/2022,J1772,HOTEL
ELEC,Hampton Inn Ashland City,1609 TN-12,,Ashland City,TN,37015,833-692-6787,E,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,2,0,36.24801,-87.029523,11/10/2022,229912,2022-10-11 18:56:12 UTC,15/09/2022,J1772,HOTEL
ELEC,Edison at Riverwood,3816 Dodson Chapel Rd,,Hermitage,TN,37076,833-692-6787,E,Private,Contact station for hours of availability.,,,6,0,36.164255,-86.619066,11/10/2022,230628,2022-10-11 18:56:12 UTC,15/09/2022,J1772,MULTI_UNIT_DWELLING
ELEC,SAS Building T,701 SAS Campus Drive,,Cary,NC,27513,866-816-7584,E,Public,,,,6,0,35.823008,-78.751816,23/01/2023,230794,2023-01-23 23:37:14 UTC,30/09/2022,J1772,
ELEC,GM - Sunrise Chevrolet Buick GMC at Collierville,4605 Houston Levee Rd,,Collierville,TN,38017,866-816-7584,E,Public,,,,,1,35.023533,-89.724643,23/01/2023,230899,2023-01-23 23:37:39 UTC,30/09/2022,J1772COMBO,
ELEC,GM - Stan McNabb Chevrolet Buick GMC,2000 N Jackson St,,Tullahoma,TN,37388,866-816-7584,T,TEMPORARILY UNAVAILABLE (Public),,,,,1,35.388477,-86.234825,23/01/2023,230944,2023-01-23 23:37:42 UTC,30/09/2022,J1772COMBO,
ELEC,Talbert Public EV Charging Access,128 Overhill Drive,,Mooresville,NC,28117,866-816-7584,E,Public,,,,1,0,35.599799,-80.849498,23/01/2023,230970,2023-01-23 23:37:45 UTC,30/09/2022,J1772,
ELEC,Catawba Village BP,221 Mt Holly-Huntersville Rd,,Charlotte,NC,28214,866-816-7584,E,Public,,,,,2,35.301719,-80.987302,23/01/2023,231038,2023-01-23 23:37:50 UTC,30/09/2022,CHADEMO J1772COMBO,
ELEC,Willow Oaks BP,185 George W. Liles Parkway,,Concord,NC,28027,866-816-7584,E,Public,,,,,2,35.396088,-80.659244,23/01/2023,231050,2023-01-23 23:37:51 UTC,30/09/2022,CHADEMO J1772COMBO,
ELEC,HYUNDAI MACON NVD,3010 Riverside Dr,,Macon,GA,31210,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,1,0,32.886207,-83.673964,12/01/2023,231089,2023-01-12 00:09:41 UTC,01/10/2022,J1772,
ELEC,City Farmers Market at Duluth,1630 Pleasant Hill Rd,,Duluth,GA,30096,877-455-3833,E,Public,24 hours daily,,,,4,33.94771,-84.12489,23/01/2023,231113,2023-01-23 22:56:21 UTC,01/10/2022,CHADEMO J1772COMBO,
ELEC,Target Atlanta #T2036,100 Perimeter Center Pl NE,,Atlanta,GA,30346,877-455-3833,E,Public,24 hours daily,,,,4,33.92954,-84.3414,23/01/2023,231115,2023-01-23 22:56:22 UTC,01/10/2022,CHADEMO J1772COMBO,
ELEC,616 PARKING GARAGE,616 Oberlin Rd,,Raleigh,NC,27605,888-758-4389,E,Public,24 hours daily,,,2,0,35.793191,-78.661904,23/01/2023,231712,2023-01-23 23:05:46 UTC,04/10/2022,J1772,
ELEC,DK TIRES STATION 3,530 Myatt Dr,,Nashville,TN,37115,888-758-4389,E,Public,24 hours daily,,,,1,36.28376,-86.69596,12/01/2023,231742,2023-01-12 00:11:16 UTC,04/10/2022,CHADEMO J1772COMBO,
ELEC,PARKE WEST PW1,100 Murphy Ct,,Nashville,TN,37203,888-758-4389,E,Public,24 hours daily,,,2,0,36.139238,-86.821552,12/01/2023,232925,2023-01-12 00:10:12 UTC,05/10/2022,J1772,
ELEC,PARKE WEST PW2,100 Murphy Ct,,Nashville,TN,37203,888-758-4389,E,Public,24 hours daily,,,2,0,36.139197,-86.821374,12/01/2023,232926,2023-01-12 00:10:14 UTC,05/10/2022,J1772,
ELEC,Promenade on Providence - Tesla Supercharger,10828 Providence Rd,,Charlotte,NC,28277,877-798-3752,E,Public,24 hours daily; for Tesla use only,A D Debit M V,,,11,35.062319,-80.770893,03/10/2022,233039,2022-12-01 17:40:26 UTC,30/09/2022,TESLA,SHOPPING_CENTER
ELEC,Heaton Construction Home Office,309 Long Cir,,Roanoke Rapids,NC,27870,844-623-1001,E,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,2,0,36.4456,-77.64131,10/11/2022,233090,2022-11-10 16:40:31 UTC,28/07/2022,J1772,OTHER
ELEC,RINNAI LAKES LAKES,500 the lakes blvd,,East Griffin,GA,30224,888-758-4389,E,Public,24 hours daily,,,2,0,33.233746,-84.2028,12/01/2023,233122,2023-01-12 00:07:29 UTC,08/10/2022,J1772,
ELEC,TAYLOR BMW TAYLOR BMW 2,4180 Washington Rd,,Augusta,GA,30907,888-758-4389,E,Public,24 hours daily,,,1,0,33.518812,-82.117623,12/01/2023,233143,2023-01-12 00:11:00 UTC,08/10/2022,J1772,
ELEC,Highland Creek BP,5045 Ridge Road,,Charlotte,NC,28269,866-816-7584,E,Public,,,,,2,35.37231,-80.784327,23/01/2023,233339,2023-01-23 23:37:50 UTC,13/10/2022,CHADEMO J1772COMBO,
ELEC,Earp's #4,10950 Woodland Beaver Road,,Charlotte,NC,28215,866-816-7584,E,Public,,,,,2,35.223859,-80.630242,23/01/2023,233340,2023-01-23 23:37:50 UTC,13/10/2022,CHADEMO J1772COMBO,
ELEC,Plantation Market,3040 Weddington Road,,Matthews,NC,28105,866-816-7584,E,Public,,,,,2,35.083725,-80.732225,23/01/2023,233341,2023-01-23 23:37:51 UTC,13/10/2022,CHADEMO J1772COMBO,
ELEC,Circle K - Tesla Supercharger,110 Graceland Ln,,Mt. Airy,NC,27030,877-798-3752,E,Public - Credit card at all times,24 hours daily,A D Debit M V,,,8,36.485545,-80.744773,13/12/2022,233388,2022-12-13 14:36:26 UTC,12/10/2022,TESLA,GAS_STATION
ELEC,COBB EMC OFFICE CPF504 BLDG4000,1000 Emc Pkwy,,Marietta,GA,30060,888-758-4389,E,Public,24 hours daily,,,1,0,33.978693,-84.554469,12/01/2023,233468,2023-01-12 00:11:39 UTC,14/10/2022,J1772,
ELEC,COBB EMC OFFICE CPF501 BLDG4000,1000 Emc Pkwy NE,,Marietta,GA,30060,888-758-4389,E,Public,24 hours daily,,,1,0,33.978791,-84.554458,12/01/2023,233470,2023-01-12 00:11:44 UTC,14/10/2022,J1772,
ELEC,COBB EMC OFFICE CPF505 BLDG4000,1000 Emc Pkwy NE,,Marietta,GA,30060,888-758-4389,E,Public,24 hours daily,,,1,0,33.97863,-84.554394,12/01/2023,233471,2023-01-12 00:11:44 UTC,14/10/2022,J1772,
ELEC,COBB EMC OFFICE CPF502 BLDG4000,1000 Emc Pkwy NE,,Marietta,GA,30060,888-758-4389,E,Public,24 hours daily,,,1,0,33.978711,-84.554351,12/01/2023,233472,2023-01-12 00:11:44 UTC,14/10/2022,J1772,
ELEC,COBB EMC OFFICE CPF503 BLDG4000,1000 EMC Parkway,,Marietta,GA,30060,888-758-4389,E,Public,24 hours daily,,,1,0,33.832918,-84.027061,12/01/2023,233473,2023-01-12 00:11:44 UTC,14/10/2022,J1772,
ELEC,Brookhave,1690 NE Expy NE,,Atlanta,GA,30329,888-264-2208,E,Public,6am-12am daily,,,4,0,33.83791417,-84.32493841,10/11/2022,234437,2022-12-30 17:58:11 UTC,15/09/2022,J1772,OTHER
ELEC,GEORGIA POWER BREMEN DC,125 US-27,,Bremen,GA,30110,888-758-4389,T,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,1,33.692553,-85.151085,23/01/2023,234465,2023-01-23 23:03:54 UTC,15/10/2022,CHADEMO J1772COMBO,
ELEC,MWP-EV MWP EV1,4001 Meriwether Dr,,Durham,NC,27704,888-758-4389,E,Public,24 hours daily,,,2,0,36.04127,-78.891535,12/01/2023,234493,2023-01-12 00:11:55 UTC,15/10/2022,J1772,
ELEC,MWP-EV MWP EV2,4001 Meriwether Dr,,Durham,NC,27704,888-758-4389,E,Public,24 hours daily,,,2,0,36.041263,-78.891601,12/01/2023,234494,2023-01-12 00:11:55 UTC,15/10/2022,J1772,
ELEC,MWP-EV MWP EV3,4001 Meriwether Dr,,Durham,NC,27704,888-758-4389,E,Public,24 hours daily,,,2,0,36.041229,-78.891537,12/01/2023,234495,2023-01-12 00:11:55 UTC,15/10/2022,J1772,
ELEC,Hampton Inn - Washington DC,2085 West 15th Street,,Washington,NC,27889,800-663-5633,E,Public,,,,4,0,35.565864,-77.074353,21/12/2022,234594,2022-12-21 22:58:59 UTC,19/06/2022,J1772,
ELEC,James Lawson Highschool,8001 HWY 705,,Nashville,TN,37221,855-885-9571,E,Public,,,,8,0,36.07793,-86.97781,23/01/2023,234664,2023-01-23 23:34:55 UTC,19/10/2022,J1772,
ELEC,Marine Chevrolet Cadillac,1408 Western Blvd,,Jacksonville,NC,28546,910-455-2121,E,Private,,,,1,0,34.789404,-77.402415,10/11/2022,234667,2022-11-10 16:40:31 UTC,19/10/2022,J1772,CAR_DEALER
ELEC,FOURSEASONS FLOOR2-N,160 2nd Ave S,,Nashville,TN,37201,888-758-4389,E,Public,24 hours daily,,,2,0,36.160238,-86.773916,12/01/2023,234682,2023-01-12 00:10:43 UTC,20/10/2022,J1772,
ELEC,FOURSEASONS FLOOR 3-N,160 2nd Ave S,,Nashville,TN,37201,888-758-4389,E,Public,24 hours daily,,,2,0,36.160279,-86.773893,12/01/2023,234683,2023-01-12 00:10:44 UTC,20/10/2022,J1772,
ELEC,FOURSEASONS FLOOR2-S,160 2nd Ave S,,Nashville,TN,37201,888-758-4389,E,Public,24 hours daily,,,2,0,36.160313,-86.773914,12/01/2023,234684,2023-01-12 00:10:44 UTC,20/10/2022,J1772,
ELEC,NAM18581 PARKING GARAGE,900 Hobbs Rd,,Greensboro,NC,27410,888-758-4389,E,Public,24 hours daily,,,2,0,36.089015,-79.840151,12/01/2023,235028,2023-01-12 23:15:54 UTC,23/10/2022,J1772,
ELEC,Ball Ground City Park,177 Old Dawsonville Road,Located in the northeast corner of Ball Ground City park at the intersection of Old Dawsonville Road and Groover Street.,Ball Ground,GA,30107,800-663-5633,E,Public,,,,1,0,34.338321,-84.375469,21/12/2022,235109,2022-12-21 22:58:59 UTC,27/08/2020,J1772,
ELEC,Hampton Inn - Rocky Mount,530 North Winstead Avenue,,Rocky Mount,NC,27804,800-663-5633,T,TEMPORARILY UNAVAILABLE (Public),,,,4,0,35.972187,-77.849815,21/12/2022,235143,2022-12-21 22:58:59 UTC,18/06/2022,J1772,
ELEC,Fourth Ward,505 N Angier Ave NE,,Atlanta,GA,30305,800-663-5633,T,TEMPORARILY UNAVAILABLE (Public),,,,1,0,33.768688,-84.363388,21/12/2022,235144,2022-12-21 22:58:59 UTC,25/05/2022,J1772,
ELEC,TO MORRISVILLE CSP 2,5817 Cricket Pitch Way,,Morrisville,NC,27560,888-758-4389,E,Public,24 hours daily,,,2,0,35.830465,-78.816238,12/01/2023,235279,2023-01-12 00:11:43 UTC,27/10/2022,J1772,
ELEC,TO MORRISVILLE CSP 1,5817 Cricket Pitch Way,,Morrisville,NC,27560,888-758-4389,E,Public,24 hours daily,,,2,0,35.830556,-78.816059,12/01/2023,235280,2023-01-12 00:11:43 UTC,27/10/2022,J1772,
ELEC,KINSTON HERRITAGERC,117 W Caswell St,,Kinston,NC,28501,888-758-4389,E,Public,24 hours daily,,,,1,35.260424,-77.582734,12/01/2023,235282,2023-01-12 00:11:59 UTC,27/10/2022,CHADEMO J1772COMBO,
ELEC,Cheshire Square,2345 Cheshire Bridge Rd NE,,Atlanta,GA,30324,877-455-3833,E,Public,24 hours daily,,,,4,33.8187,-84.35001,23/01/2023,235300,2023-01-23 22:56:30 UTC,27/10/2022,CHADEMO J1772COMBO,
ELEC,AAA PARKING EV-514,1105 W Peachtree St NW,,Atlanta,GA,30309,888-758-4389,E,Public,Mon 6:00am - 6:00pm; Tue 6:00am - 6:00pm; Wed 6:00am - 6:00pm; Thu 6:00am - 6:00pm; Fri 6:00am - 6:00pm; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,1,0,33.7849,-84.388144,12/01/2023,235426,2023-01-12 23:24:08 UTC,29/10/2022,J1772,
ELEC,AAA PARKING EV-513,1105 W Peachtree St NW,,Atlanta,GA,30309,888-758-4389,E,Public,Mon 6:00am - 6:00pm; Tue 6:00am - 6:00pm; Wed 6:00am - 6:00pm; Thu 6:00am - 6:00pm; Fri 6:00am - 6:00pm; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,1,0,33.784898,-84.38813,12/01/2023,235427,2023-01-12 23:24:08 UTC,29/10/2022,J1772,
ELEC,AAA PARKING EV-515 & 516,1105 W Peachtree St NW,,Atlanta,GA,30309,888-758-4389,E,Public,Mon 6:00am - 6:00pm; Tue 6:00am - 6:00pm; Wed 6:00am - 6:00pm; Thu 6:00am - 6:00pm; Fri 6:00am - 6:00pm; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,2,0,33.784966,-84.388082,12/01/2023,235428,2023-01-12 23:24:08 UTC,29/10/2022,J1772,
ELEC,AAA PARKING EV-686&687,1105 W Peachtree St NE,,Atlanta,GA,30309,888-758-4389,E,Public,Mon 6:00am - 6:00pm; Tue 6:00am - 6:00pm; Wed 6:00am - 6:00pm; Thu 6:00am - 6:00pm; Fri 6:00am - 6:00pm; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,2,0,33.784841,-84.388275,12/01/2023,235429,2023-01-12 23:24:10 UTC,29/10/2022,J1772,
ELEC,AAA PARKING EV-685,1105 W Peachtree St NE,,Atlanta,GA,30309,888-758-4389,E,Public,Mon 6:00am - 6:00pm; Tue 6:00am - 6:00pm; Wed 6:00am - 6:00pm; Thu 6:00am - 6:00pm; Fri 6:00am - 6:00pm; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,1,0,33.784921,-84.388383,12/01/2023,235430,2023-01-12 23:24:10 UTC,29/10/2022,J1772,
ELEC,AAA PARKING EV-684,1105 W Peachtree St NE,,Atlanta,GA,30309,888-758-4389,E,Public,Mon 6:00am - 6:00pm; Tue 6:00am - 6:00pm; Wed 6:00am - 6:00pm; Thu 6:00am - 6:00pm; Fri 6:00am - 6:00pm; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,1,0,33.784859,-84.3882,12/01/2023,235431,2023-01-12 23:24:10 UTC,29/10/2022,J1772,
ELEC,PARK MODERN PARK MODERN B1,1200 14th Pl NE,,Atlanta,GA,30309,888-758-4389,E,Public,24 hours daily,,,2,0,33.787353,-84.379444,12/01/2023,235433,2023-01-12 00:06:13 UTC,29/10/2022,J1772,
ELEC,PARK MODERN PARK MODERN B2,1200 14th Pl NE,,Atlanta,GA,30309,888-758-4389,E,Public,24 hours daily,,,2,0,33.787353,-84.379379,12/01/2023,235434,2023-01-12 00:09:55 UTC,29/10/2022,J1772,
ELEC,Cummins Forest Park,5515 Frontage Road,,Forest Park,GA,30297,855-885-9571,E,Public,,,,2,0,33.60566,-84.3925,23/01/2023,235467,2023-01-23 23:34:55 UTC,29/10/2022,J1772,
ELEC,Save A Lot Nashville,2400 Clarksville Pike,,Nashville,TN,37208,877-455-3833,E,Public,24 hours daily,,,,6,36.1849451,-86.8157475,23/01/2023,235468,2023-01-23 22:56:30 UTC,29/10/2022,CHADEMO J1772COMBO,
ELEC,CBL Center,2030 Hamilton Place Blvd.,Southeast end of the building near the loading area,Chattanooga,TN,37421,800-663-5633,T,TEMPORARILY UNAVAILABLE (Public),,,,1,0,35.031593,-85.162067,21/12/2022,235529,2022-12-21 22:59:06 UTC,28/09/2022,J1772,
ELEC,Princeton Lakes Community,"3511 Redwine Pkwy Atlanta, GA 30311","6 Single Chargers (Current)
6 Single Chargers (Future)",Atlanta,GA,30336,800-663-5633,E,Public,,,,4,0,33.667344,-84.514251,21/12/2022,235530,2022-12-21 22:58:59 UTC,06/10/2022,J1772,
ELEC,MODERN TB MODERN TOYOTA,225 Modern Dr,,Boone,NC,28607,888-758-4389,E,Public,24 hours daily,,,2,0,36.222831,-81.652405,12/01/2023,235620,2023-01-12 00:12:11 UTC,03/11/2022,J1772,
ELEC,SHELTON  STATION1,286 Cabernet Lane,,Dobson,NC,27017,888-758-4389,E,Public,24 hours daily,,,2,0,36.36385,-80.767596,12/01/2023,235622,2023-01-12 00:12:16 UTC,03/11/2022,J1772,
ELEC,Tapestry University City Arlington Properties,5340 Periwinkle Hill Ave,,Charlotte,NC,28213,800-636-0986,E,Public,24 hours daily,A D Debit M V,,2,0,35.28571385,-80.7585406,10/11/2022,235718,2022-11-10 16:40:31 UTC,31/10/2022,J1772,PARKING_LOT
ELEC,CNE DECK EV RAZADES 1,Graham St & Keswick Ave,,Charlotte,NC,28206,888-758-4389,E,Public,24 hours daily,,,2,0,35.244889,-80.831794,12/01/2023,235735,2023-01-12 00:10:10 UTC,05/11/2022,J1772,
ELEC,CNE DECK EV RAZAEDES WAY 5,Graham St & Keswick Ave,,Charlotte,NC,28206,888-758-4389,E,Public,24 hours daily,,,2,0,35.244828,-80.831783,12/01/2023,235736,2023-01-12 00:10:10 UTC,05/11/2022,J1772,
ELEC,GEORGIA POWER NORCROSS DC2,6079 Goshen Springs Rd,,Norcross,GA,30071,888-758-4389,E,Public,24 hours daily,,,,1,33.915634,-84.20812,12/01/2023,235747,2023-01-12 00:12:16 UTC,05/11/2022,CHADEMO J1772COMBO,
ELEC,GEORGIA POWER NORCROSS DC1,6079 Goshen Springs Rd,,Norcross,GA,30071,888-758-4389,E,Public,24 hours daily,,,,1,33.91567,-84.208145,12/01/2023,235748,2023-01-12 00:12:16 UTC,05/11/2022,CHADEMO J1772COMBO,
ELEC,DUKEPTS BRYAN CENTER 2,Science Drive,,Durham,NC,27708,888-758-4389,E,Public,24 hours daily,,,2,0,35.998653,-78.945367,12/01/2023,235750,2023-01-12 00:12:19 UTC,05/11/2022,J1772,
ELEC,DUKEPTS BRYAN CENTER 1,Science Drive,,Durham,NC,27708,888-758-4389,E,Public,24 hours daily,,,2,0,35.998679,-78.945324,12/01/2023,235751,2023-01-12 00:12:19 UTC,05/11/2022,J1772,
ELEC,LOT 1 BURLINGTON 1,236 W Front St,,Burlington,NC,27215,888-758-4389,E,Public,24 hours daily,,,2,0,36.093047,-79.435096,23/01/2023,235793,2023-01-23 23:06:59 UTC,08/11/2022,J1772,
ELEC,Spectrum I,2905 Premiere Parkway,Stations located next to building transformer,Duluth,GA,30097,800-663-5633,E,Public,,,,3,0,34.005125,-84.093282,21/12/2022,235886,2022-12-21 22:58:58 UTC,26/03/2022,J1772,
ELEC,Sugarloaf Grove Apartments,1850 Duluth Hwy,We have a total of 4 charging stations. Two in front of building 2000 and two in front of building 3000. The community is gated. We work M-F from 9 am to 6 pm and Saturday 10 am-5 pm. To gain access to the gate during business hours dial 000 at the gate and we can buzz you in.,Lawrenceville,GA,30043,800-663-5633,E,Public,,,,4,0,33.975477,-84.075786,21/12/2022,235887,2022-12-21 22:59:10 UTC,28/09/2020,J1772,
ELEC,Building 4000,2925 Buford Drive,,Buford,GA,30519,800-663-5633,E,Public,,,,4,0,34.052378,-83.992178,21/12/2022,236001,2022-12-21 22:58:58 UTC,20/10/2021,J1772,
ELEC,Building 3000,2925 Buford Drive,,Buford,GA,30519,800-663-5633,E,Public,,,,2,0,34.052378,-83.992178,21/12/2022,236002,2022-12-21 22:58:58 UTC,20/10/2021,J1772,
ELEC,Building 2000,2925 Buford Drive,,Buford,GA,30519,800-663-5633,E,Public,,,,3,0,34.052378,-83.992178,21/12/2022,236003,2022-12-21 22:58:57 UTC,20/10/2021,J1772,
ELEC,West Park Apartments,5600 Fountain Grove Circle,"Turn left in front of the rental office and follow the road around past the trash compactor. The charging stations will be located on the right, in front of the maintenance shop.",Fayetteville,NC,28304,800-663-5633,E,Public,,,,2,0,35.034141,-79.071699,21/12/2022,236087,2022-12-21 22:58:57 UTC,18/04/2022,J1772,
ELEC,CAPITALAUTOGSO2 SABURU 1,811 E Bessemer Ave,,Greensboro,NC,27405,888-758-4389,E,Public,24 hours daily,,,1,0,36.086967,-79.77738,12/01/2023,236107,2023-01-12 00:12:46 UTC,15/11/2022,J1772,
ELEC,CAPITALAUTOGSO2 SABURU 3,811 E Bessemer Ave,,Greensboro,NC,27405,888-758-4389,E,Public,24 hours daily,,,1,0,36.086784,-79.77739,12/01/2023,236108,2023-01-12 00:12:46 UTC,15/11/2022,J1772,
ELEC,Link Apartments Montford II,1615 Mockingbird Lane,,Charlotte,NC,28209,855-900-7584,E,Public,24 hours daily,,,4,0,35.167198,-80.848764,23/01/2023,236166,2023-01-23 23:12:29 UTC,16/11/2022,J1772,
ELEC,W King St Parking,680 W King St,,Boone,NC,28607,828-268-6200,E,Public,24 hours daily,,,2,0,36.21907,-81.68429,13/12/2022,236185,2022-12-13 14:36:26 UTC,16/11/2022,J1772,PARKING_LOT
ELEC,Boone Town Parking,567 W King St,,Boone,NC,28607,828-268-6200,E,Public,24 hours daily,,,2,0,36.21767,-81.68326,13/12/2022,236186,2022-12-13 14:36:26 UTC,16/11/2022,J1772,PARKING_LOT
ELEC,ADVANCE AUTO STATION 3,4200 Six Forks Rd,,Raleigh,NC,27609,888-758-4389,E,Public,24 hours daily,,,2,0,35.836077,-78.639586,12/01/2023,236217,2023-01-12 23:22:01 UTC,17/11/2022,J1772,
ELEC,ADVANCE AUTO STATION 1,4200 Six Forks Rd,,Raleigh,NC,27609,888-758-4389,E,Public,24 hours daily,,,2,0,35.836121,-78.639586,12/01/2023,236218,2023-01-12 23:22:01 UTC,17/11/2022,J1772,
ELEC,496 Deal Rd (US-8DP-HXA-1),496 Deal Rd,,Copperhill,TN,37317,866-576-1495,E,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,1,0,34.99938,-84.4028,23/01/2023,236329,2023-01-23 23:36:03 UTC,16/11/2022,J1772,PUBLIC
